,0,1,2
100768,3564,1177,161.93619
100770,3564,1203,125.8009
100772,3564,1731,183.83215
100774,3564,2632,321.97668
100776,3564,6534,606.1536
100778,3564,6552,1148.7966
100780,3564,6590,1187.8501
100782,3564,6615,1185.4835
100784,3564,6639,830.1028
100786,3565,1326,152.18219
100788,3565,1471,11.5161705
100790,3565,1927,0.73755264
100792,3565,2108,154.25897
100794,3565,2140,171.71582
100796,3565,2194,167.90558
100798,3565,2628,245.09924
100800,3565,3327,301.6244
100802,3565,6811,1275.6205
100804,3565,6814,636.72
100806,3565,6832,831.6173
100808,3565,6881,530.96704
100810,3565,6887,1038.9158
100812,3566,142,172.15503
100814,3566,152,130.06836
100816,3566,545,340.48938
100818,3566,2396,357.56635
100820,3566,4725,1.0039139
100822,3566,5346,684.688
100824,3566,5355,767.10486
100826,3566,5405,723.3967
100828,3566,5426,836.7864
100830,3567,912,11.240433
100832,3567,933,252.36438
100834,3567,1111,224.70068
100836,3567,1307,194.21964
100838,3567,3195,261.12976
100840,3567,7325,579.2489
100842,3567,7349,548.146
100844,3567,7390,646.9752
100846,3567,7411,553.27
100848,3568,341,140.49594
100850,3568,1004,112.91724
100852,3568,2092,280.6009
100854,3568,2244,300.325
100856,3568,6838,632.85767
100858,3568,6877,794.51984
100860,3568,6909,602.4815
100862,3568,6917,707.265
100864,3569,169,184.5238
100866,3569,281,142.35638
100868,3569,805,30.245773
100870,3569,1945,315.4055
100872,3569,2776,256.82288
100874,3569,4971,40.503883
100876,3569,6010,1470.5793
100878,3569,6025,709.7075
100880,3569,6097,664.207
100882,3570,357,17.39589
100884,3570,382,181.33997
100886,3570,1035,179.14807
100888,3570,2881,243.44019
100890,3570,3452,163.88107
100892,3570,3630,257.7141
100894,3570,4556,167.84628
100896,3570,6769,1154.7656
100898,3570,6785,737.77686
100900,3570,6810,962.4542
100902,3570,6845,314.09857
100904,3570,6851,888.6282
100906,3571,1031,159.15839
100908,3571,1143,318.86823
100910,3571,1989,320.57428
100912,3571,3304,199.46768
100914,3571,4233,96.193436
100916,3571,5897,767.999
100918,3571,5945,581.8412
100920,3571,5970,668.24976
100922,3571,5973,724.5354
100924,3572,361,263.67896
100926,3572,364,166.93085
100928,3572,376,182.86032
100930,3572,3000,258.48
100932,3572,6151,723.4101
100934,3572,6168,580.0603
100936,3572,6218,585.3213
100938,3572,6219,758.40283
100940,3573,16,4.8418036
100942,3573,132,182.90927
100944,3573,1818,304.90912
100946,3573,2723,281.63232
100948,3573,4216,163.0711
100950,3573,6143,767.62775
100952,3573,6159,553.7056
100954,3573,6199,727.58765
100956,3573,6225,741.2189
100958,3574,254,155.06381
100960,3574,907,197.70532
100962,3574,1080,2.694958
100964,3574,1609,160.00134
100966,3574,1722,275.42108
100968,3574,1794,16.61499
100970,3574,2909,132.57156
100972,3574,3484,262.20477
100974,3574,6357,672.563
100976,3574,6379,1304.6937
100978,3574,6403,959.938
100980,3574,6438,1210.0986
100982,3574,6462,665.8952
100984,3575,60,300.4168
100986,3575,332,1.5592322
100988,3575,495,218.76764
100990,3575,1573,225.54797
100992,3575,2386,51.452408
100994,3575,4055,154.19232
100996,3575,5446,653.68634
100998,3575,5485,627.396
101000,3575,5516,578.0468
101002,3575,5536,607.2085
101004,3576,53,257.9372
101006,3576,606,277.16077
101008,3576,671,16.03424
101010,3576,1001,4.182907
101012,3576,2352,236.79584
101014,3576,3520,265.68677
101016,3576,5080,447.3775
101018,3576,5082,729.2565
101020,3576,5100,1331.6118
101022,3577,370,174.68286
101024,3577,532,291.9984
101026,3577,543,363.99127
101028,3577,3124,225.66943
101030,3577,5044,901.4607
101032,3577,5046,675.1793
101034,3577,5102,922.4132
101036,3577,5128,812.07336
101038,3578,11,309.82275
101040,3578,1177,181.76685
101042,3578,1615,197.875
101044,3578,2425,113.659546
101046,3578,3291,253.05585
101048,3578,6552,721.8102
101050,3578,6593,816.78937
101052,3578,6623,726.9001
101054,3578,6639,909.5293
101056,3579,519,14.687088
101058,3579,638,380.05438
101060,3579,640,282.4733
101062,3579,1506,132.00519
101064,3579,4569,176.48373
101066,3579,6855,683.1127
101068,3579,6919,669.76624
101070,3579,6934,1294.029
101072,3580,161,216.5998
101074,3580,1421,261.1648
101076,3580,2143,175.86172
101078,3580,3502,247.36472
101080,3580,6579,656.2429
101082,3580,6587,581.7303
101084,3580,6608,636.1062
101086,3580,6652,707.07886
101088,3581,643,142.982
101090,3581,715,349.19946
101092,3581,1022,118.596375
101094,3581,1650,360.6306
101096,3581,5180,669.67194
101098,3581,5186,747.3616
101100,3581,5211,590.4688
101102,3581,5257,609.1808
101104,3582,1059,379.6914
101106,3582,1193,235.65002
101108,3582,1398,2.9872532
101110,3582,1990,24.164825
101112,3582,2063,35.850723
101114,3582,3600,252.18762
101116,3582,5586,1294.3795
101118,3582,5598,905.9146
101120,3582,5642,748.5308
101122,3582,5701,855.541
101124,3583,339,282.75494
101126,3583,420,220.97644
101128,3583,962,213.62
101130,3583,1447,31.778473
101132,3583,2931,50.36708
101134,3583,3335,197.28738
101136,3583,7443,655.4724
101138,3583,7473,793.19025
101140,3583,7488,845.6127
101142,3583,7531,727.28455
101144,3584,326,0.06996086
101146,3584,2784,432.26373
101148,3584,3138,192.07898
101150,3584,6220,367.50958
101152,3584,6297,451.4109
101154,3584,6372,735.07275
101156,3585,487,195.65515
101158,3585,2004,255.99878
101160,3585,2332,33.79277
101162,3585,4631,202.76398
101164,3585,4897,132.2428
101166,3585,6457,506.99268
101168,3585,6487,541.1675
101170,3585,6499,493.41528
101172,3585,6541,569.9801
101174,3586,384,189.81915
101176,3586,493,196.38257
101178,3586,663,144.02728
101180,3586,1670,16.591904
101182,3586,1672,379.5027
101184,3586,2802,8.334677
101186,3586,7445,1145.139
101188,3586,7465,1610.3474
101190,3586,7520,1686.3064
101192,3587,1920,117.70926
101194,3587,3353,204.76163
101196,3587,3928,274.61172
101198,3587,3983,170.36731
101200,3587,4048,10.421528
101202,3587,6471,618.5341
101204,3587,6528,420.82617
101206,3587,6543,523.47986
101208,3587,6549,516.3048
101210,3588,95,306.09265
101212,3588,1283,182.53839
101214,3588,1734,395.82764
101216,3588,2389,116.86072
101218,3588,5062,575.88745
101220,3588,5085,655.0051
101222,3588,5108,698.33215
101224,3588,5158,639.5909
101226,3589,296,133.07153
101228,3589,587,144.6051
101230,3589,1178,261.90515
101232,3589,3382,267.21533
101234,3589,7157,1100.226
101236,3589,7183,479.77286
101238,3589,7225,663.436
101240,3590,807,205.3595
101242,3590,1310,254.26941
101244,3590,1889,328.72424
101246,3590,2135,4.23429
101248,3590,3563,15.275101
101250,3590,3841,204.4992
101252,3590,7468,606.282
101254,3590,7516,769.1019
101256,3590,7542,711.6908
101258,3590,7545,539.3827
101260,3591,1042,183.76288
101262,3591,1199,335.4662
101264,3591,2770,0.5481262
101266,3591,2799,386.92444
101268,3591,4451,187.59665
101270,3591,5799,697.1221
101272,3591,5832,731.7439
101274,3591,5866,680.4257
101276,3591,5888,733.6664
101278,3592,463,172.89148
101280,3592,756,198.82669
101282,3592,1001,227.12494
101284,3592,1564,311.39185
101286,3592,3080,31.998379
101288,3592,5134,779.2007
101290,3592,5167,565.61194
101292,3592,5204,594.6767
101294,3592,5208,663.1605
101296,3593,2000,157.7096
101298,3593,2299,149.67151
101300,3593,2868,305.18845
101302,3593,3366,238.25076
101304,3593,3406,0.47184277
101306,3593,7550,436.03906
101308,3593,7559,694.93427
101310,3593,7608,612.3208
101312,3593,7626,694.87354
101314,3594,2369,138.84828
101316,3594,2450,146.47
101318,3594,2566,316.04718
101320,3594,4448,275.99902
101322,3594,6358,574.49817
101324,3594,6421,496.79297
101326,3594,6424,1116.3727
101328,3595,1348,159.52783
101330,3595,1803,0.9391744
101332,3595,2092,13.098705
101334,3595,3018,282.04456
101336,3595,3686,284.5423
101338,3595,4231,181.5784
101340,3595,6917,575.44104
101342,3595,6925,508.55566
101344,3595,6971,592.6692
101346,3595,6990,554.4077
101348,3596,33,2.2553349
101350,3596,859,321.75793
101352,3596,2346,133.40497
101354,3596,4162,240.65366
101356,3596,4400,294.85767
101358,3596,7486,486.26654
101360,3596,7514,540.55975
101362,3596,7551,614.8506
101364,3596,7574,562.1583
101366,3597,581,132.57364
101368,3597,1169,125.7551
101370,3597,1629,329.82294
101372,3597,1777,256.23755
101374,3597,5962,637.63275
101376,3597,5992,557.69653
101378,3597,6000,725.47864
101380,3597,6048,627.69226
101382,3598,413,110.84198
101384,3598,1141,0.32867134
101386,3598,2770,7.724762e-05
101387,3598,3073,269.06543
101389,3598,3687,285.24243
101391,3598,4451,136.57874
101393,3598,4457,130.99536
101395,3598,4584,135.33511
101397,3598,4880,0.7426524
101399,3598,5817,1085.6462
101401,3598,5832,524.6688
101403,3598,5870,949.50586
101405,3598,5888,814.8777
101407,3598,5893,571.95184
101409,3599,639,264.09442
101411,3599,1185,200.2952
101413,3599,2104,0.8274002
101415,3599,3858,238.5747
101417,3599,4078,180.44604
101419,3599,5997,635.59515
101421,3599,6063,692.73303
101423,3599,6069,636.3847
101425,3599,6073,601.655
101427,3600,1398,295.07483
101429,3600,2063,209.7179
101431,3600,3254,0.5269928
101433,3600,3582,252.18784
101435,3600,5598,722.1373
101437,3600,5642,616.87994
101439,3600,5701,1575.3108
101441,3601,11,221.37024
101443,3601,2884,311.39447
101445,3601,3317,157.83008
101447,3601,3454,45.962555
101449,3601,3741,256.312
101451,3601,6584,483.98492
101453,3601,6623,692.3601
101455,3601,6649,842.875
101457,3601,6672,574.19794
101459,3602,886,134.89496
101461,3602,1925,121.58545
101463,3602,2494,310.028
101465,3602,3339,244.96326
101467,3602,7360,670.43414
101469,3602,7367,513.00696
101471,3602,7409,529.2302
101473,3602,7433,633.1532
101475,3603,1326,288.73163
101477,3603,2805,197.4347
101479,3603,2886,306.25635
101481,3603,4456,137.84448
101483,3603,6733,656.3194
101485,3603,6738,669.83405
101487,3603,6770,617.45966
101489,3603,6811,697.73486
101491,3604,916,226.79462
101493,3604,1147,249.29428
101495,3604,1373,218.61984
101497,3604,2124,5.388977
101499,3604,3168,272.42328
101501,3604,7776,858.0962
101503,3604,7815,755.6343
101505,3604,7840,633.5539
101507,3604,7853,601.9386
101509,3605,437,324.31152
101511,3605,589,25.20126
101513,3605,1399,228.98566
101515,3605,2125,4.5114746
101517,3605,2222,346.3236
101519,3605,2270,2.254776
101521,3605,2563,138.2208
101523,3605,6136,800.2999
101525,3605,6137,811.58984
101527,3605,6192,728.2108
101529,3605,6205,843.9751
101531,3606,1892,330.263
101533,3606,3298,266.6068
101535,3606,3678,0.92346096
101537,3606,3966,178.20172
101539,3606,4010,140.06262
101541,3606,4534,136.2019
101543,3606,4572,181.17828
101545,3606,5574,418.6634
101547,3606,5583,918.2612
101549,3606,5590,890.41724
101551,3606,5641,672.01
101553,3606,5654,970.6703
101555,3607,512,151.65411
101557,3607,576,143.78088
101559,3607,3439,368.6388
101561,3607,4804,8.089775
101563,3607,6356,723.22485
101565,3607,6364,614.2861
101567,3607,6426,1784.0206
101569,3608,617,46.625717
101571,3608,1426,47.551903
101573,3608,2509,23.173002
101575,3608,3964,187.54492
101577,3608,5058,369.57886
101579,3608,5063,593.1389
101581,3608,5066,388.096
101583,3609,322,176.21051
101585,3609,1083,132.53748
101587,3609,3985,126.38704
101589,3609,7824,340.2655
101591,3609,7852,884.4922
101593,3609,7881,371.23907
101595,3610,1188,311.27222
101597,3610,1297,227.25748
101599,3610,3927,184.45087
101601,3610,4062,239.59473
101603,3610,7674,581.96985
101605,3610,7723,539.8155
101607,3610,7727,446.11224
101609,3610,7757,464.50922
101611,3611,48,219.28888
101613,3611,65,2.9625883
101615,3611,1395,272.58655
101617,3611,1678,19.377445
101619,3611,3015,281.22583
101621,3611,3878,15.344685
101623,3611,4327,227.05316
101625,3611,6679,648.6942
101627,3611,6683,615.1904
101629,3611,6735,676.5427
101631,3611,6746,595.83545
101633,3612,631,133.53036
101635,3612,1024,283.0254
101637,3612,3137,42.732086
101639,3612,3176,206.06854
101641,3612,3478,289.4306
101643,3612,6851,640.6074
101645,3612,6865,502.15173
101647,3612,6890,636.6986
101649,3612,6935,512.98
101651,3613,341,364.68335
101653,3613,1540,111.043976
101655,3613,1787,378.7415
101657,3613,2092,107.95909
101659,3613,6838,557.82654
101661,3613,6884,1313.5876
101663,3613,6917,755.7141
101665,3614,143,173.91417
101667,3614,1306,3.2257156
101669,3614,1344,179.13489
101671,3614,1379,219.1352
101673,3614,2306,1.9483223
101675,3614,2608,284.49866
101677,3614,7108,599.96045
101679,3614,7121,626.4725
101681,3614,7125,657.2009
101683,3614,7184,776.5477
101685,3615,417,129.65082
101687,3615,486,613.20685
101689,3615,1386,176.20099
101691,3615,1444,192.63019
101693,3615,4946,105.81354
101695,3615,5096,1211.4662
101697,3615,5114,1009.5115
101699,3615,5122,684.27234
101701,3615,5140,701.4895
101703,3615,5177,1018.12866
101705,3616,33,192.8552
101707,3616,311,277.0874
101709,3616,1128,213.255
101711,3616,4310,158.10165
101713,3616,4326,282.11084
101715,3616,4506,122.55664
101717,3616,7515,956.6164
101719,3616,7548,599.2444
101721,3616,7573,774.5952
101723,3616,7574,435.08118
101725,3616,7604,1106.1157
101727,3617,2337,187.02295
101729,3617,3303,262.50195
101731,3617,3469,274.61032
101733,3617,3975,205.32703
101735,3617,6822,485.92487
101737,3617,6833,466.21106
101739,3617,6876,366.46857
101741,3617,6895,439.7564
101743,3618,80,106.10257
101745,3618,1018,196.20349
101747,3618,1234,243.95636
101749,3618,3026,272.4562
101751,3618,5224,478.25653
101753,3618,5282,643.56287
101755,3618,5301,553.1044
101757,3618,5307,533.10803
101759,3619,260,227.88422
101761,3619,1308,211.68158
101763,3619,2870,277.13794
101765,3619,3710,275.4873
101767,3619,5209,500.0144
101769,3619,5234,558.74695
101771,3619,5262,531.5929
101773,3619,5280,519.53845
101775,3620,139,156.05408
101777,3620,661,220.77142
101779,3620,1596,2.0614722
101781,3620,3014,257.7425
101783,3620,3773,16.291435
101785,3620,4018,230.05792
101787,3620,4354,22.174091
101789,3620,6305,569.6854
101791,3620,6321,627.276
101793,3620,6363,705.4247
101795,3620,6383,724.8523
101797,3621,215,17.367197
101799,3621,517,236.03088
101801,3621,1407,25.809952
101803,3621,1839,310.9416
101805,3621,3167,260.82697
101807,3621,4094,236.23273
101809,3621,7676,690.31134
101811,3621,7687,817.8255
101813,3621,7731,609.3655
101815,3621,7745,651.9825
101817,3622,1069,216.37714
101819,3622,1800,211.09247
101821,3622,4003,216.63605
101823,3622,4306,225.34262
101825,3622,5673,633.81726
101827,3622,5678,433.7926
101829,3622,5689,448.41144
101831,3622,5751,466.4538
101833,3623,1280,228.1792
101835,3623,1290,231.5509
101837,3623,3071,209.81342
101839,3623,3222,215.47989
101841,3623,3325,3.8836784
101843,3623,4251,26.830967
101845,3623,7578,672.6387
101847,3623,7612,629.0692
101849,3623,7643,530.2363
101851,3623,7650,533.64355
101853,3624,396,255.82245
101855,3624,631,273.70526
101857,3624,2121,279.43686
101859,3624,3739,220.44708
101861,3624,6957,623.1288
101863,3624,6978,616.4024
101865,3624,7003,517.91785
101867,3624,7046,405.5323
101869,3625,149,348.82382
101871,3625,221,99.05914
101873,3625,444,283.99622
101875,3625,449,137.96655
101877,3625,5076,1301.6055
101879,3625,5086,742.2593
101881,3625,5087,660.1886
101883,3626,1720,139.29906
101885,3626,3088,202.10059
101887,3626,3367,165.8382
101889,3626,4870,1.9308658
101891,3626,6030,543.70764
101893,3626,6041,503.0008
101895,3626,6112,497.17914
101897,3627,1206,160.66772
101899,3627,1489,307.56268
101901,3627,2647,222.76776
101903,3627,2777,16.363739
101905,3627,3273,64.71854
101907,3627,3969,249.52682
101909,3627,6478,872.17035
101911,3627,6509,1463.1593
101913,3627,6557,624.8622
101915,3628,54,150.23566
101917,3628,651,113.317444
101919,3628,999,453.98706
101921,3628,2767,2.917511
101923,3628,2903,454.95227
101925,3628,5649,1223.363
101927,3628,5687,1243.6388
101929,3628,5693,783.68634
101931,3628,5704,634.09033
101933,3628,5739,1146.5146
101935,3629,122,108.14691
101937,3629,709,356.4521
101939,3629,899,32.119446
101941,3629,1372,163.11713
101943,3629,3316,335.2207
101945,3629,4466,52.657623
101947,3629,6003,743.572
101949,3629,6018,670.97943
101951,3629,6067,578.01587
101953,3629,6072,630.9138
101955,3630,1008,174.40546
101957,3630,1024,139.74915
101959,3630,2881,293.9756
101961,3630,3570,257.7141
101963,3630,6785,671.385
101965,3630,6810,520.8187
101967,3630,6851,555.81226
101969,3630,6865,622.4331
101971,3631,41,7.4840508
101973,3631,687,311.24384
101975,3631,1324,181.58008
101977,3631,2039,0.09710693
101979,3631,2853,311.0063
101981,3631,4394,147.0351
101983,3631,7253,589.072
101985,3631,7297,650.8126
101987,3631,7312,680.0943
101989,3631,7338,610.7894
101991,3632,2289,137.41888
101993,3632,2865,382.16064
101995,3632,3776,27.987808
101997,3632,4680,142.59607
101999,3632,5203,834.64734
102001,3632,5244,1479.1864
102003,3632,5290,814.2068
102005,3633,1745,158.38867
102007,3633,2645,293.3646
102009,3633,3956,57.866547
102011,3633,4079,129.80536
102013,3633,5244,631.48425
102015,3633,5275,1524.5259
102017,3633,5316,821.156
102019,3634,97,169.557
102021,3634,267,303.16125
102023,3634,1740,124.03082
102025,3634,1803,338.13025
102027,3634,1811,8.50296
102029,3634,6909,625.1166
102031,3634,6915,764.8447
102033,3634,6962,653.07385
102035,3634,6986,763.5633
102037,3635,124,247.02554
102039,3635,446,300.4911
102041,3635,1274,151.6499
102043,3635,3962,17.728363
102045,3635,4113,268.7849
102047,3635,7752,817.125
102049,3635,7781,676.363
102051,3635,7791,594.2755
102053,3635,7835,620.42944
102055,3636,422,3.3186436
102057,3636,579,342.94116
102059,3636,997,363.4386
102061,3636,1008,322.94775
102063,3636,1035,2.4505234
102065,3636,1259,5.8216248
102067,3636,4121,180.36725
102069,3636,4278,173.29315
102071,3636,6718,552.8187
102073,3636,6743,1022.104
102075,3636,6785,1076.1932
102077,3636,6791,1169.7617
102079,3636,6825,716.0681
102081,3637,828,381.3855
102083,3637,974,135.36234
102085,3637,1009,253.479
102087,3637,2252,250.74222
102089,3637,7224,754.8379
102091,3637,7275,772.397
102093,3637,7282,634.68774
102095,3637,7308,583.2698
102097,3638,284,300.5119
102099,3638,909,18.24881
102101,3638,1209,215.30719
102103,3638,2174,224.74167
102105,3638,2298,49.470474
102107,3638,3842,119.09717
102109,3638,5059,615.9401
102111,3638,5067,654.7268
102113,3638,5083,684.88824
102115,3638,5141,766.2372
102117,3639,71,139.46533
102119,3639,936,232.99588
102121,3639,3212,316.3042
102123,3639,4267,183.25415
102125,3639,7829,1378.3021
102127,3639,7844,639.29517
102129,3639,7868,596.45435
102131,3640,87,133.34668
102133,3640,2123,189.32935
102135,3640,4899,33.45149
102137,3640,4979,72.621155
102139,3640,6070,725.7539
102141,3640,6128,723.8342
102143,3640,6157,628.73267
102145,3641,2230,227.16675
102147,3641,2968,158.32353
102149,3641,3803,32.82988
102151,3641,4353,142.02112
102153,3641,4952,28.249622
102155,3641,6376,529.361
102157,3641,6435,614.25366
102159,3641,6452,685.74005
102161,3642,62,307.66394
102163,3642,160,298.8617
102165,3642,206,13.251465
102167,3642,246,162.86017
102169,3642,277,5.502426
102171,3642,1582,3.0875092
102173,3642,1941,155.15247
102175,3642,7107,904.25195
102177,3642,7111,860.66113
102179,3642,7167,863.82446
102181,3642,7180,835.1465
102183,3643,723,0.34519196
102185,3643,2066,250.60068
102187,3643,3647,293.68207
102189,3643,4568,139.0057
102191,3643,4744,112.404144
102193,3643,5893,630.9405
102195,3643,5916,643.1936
102197,3643,5950,539.3417
102199,3643,5967,595.0376
102201,3644,1021,181.98184
102203,3644,1085,264.01642
102205,3644,1323,229.65634
102207,3644,3733,199.73126
102209,3644,6375,614.9336
102211,3644,6390,677.4325
102213,3644,6416,635.55835
102215,3644,6454,559.5255
102217,3645,544,12.378601
102219,3645,1450,165.4903
102221,3645,3246,343.50653
102223,3645,5362,551.0043
102225,3645,5366,1080.6372
102227,3646,192,359.875
102229,3646,1121,134.51926
102231,3646,1706,15.364319
102233,3646,2088,273.6207
102235,3646,4074,152.78635
102237,3646,4508,134.26599
102239,3646,5506,690.3822
102241,3646,5542,1109.2117
102243,3646,5545,1102.8243
102245,3646,5585,1106.2806
102247,3646,5607,619.4698
102249,3647,507,122.08664
102251,3647,2066,241.48187
102253,3647,2597,165.38553
102255,3647,3643,293.682
102257,3647,4186,186.44406
102259,3647,4762,123.147995
102261,3647,5916,444.40088
102263,3647,5950,884.38403
102265,3647,5967,813.22076
102267,3647,5997,923.30035
102269,3647,6015,450.73245
102271,3648,79,273.39435
102273,3648,236,197.5445
102275,3648,553,235.51001
102277,3648,898,14.873703
102279,3648,1191,135.99234
102281,3648,2101,290.0111
102283,3648,5383,860.32227
102285,3648,5400,1264.268
102287,3648,5402,1212.3246
102289,3648,5460,555.177
102291,3648,5472,1050.0164
102293,3649,38,295.09302
102295,3649,1979,226.20029
102297,3649,3488,224.2138
102299,3649,3740,220.65396
102301,3649,5874,703.96765
102303,3649,5882,678.1692
102305,3649,5933,675.9694
102307,3649,5968,599.0105
102309,3650,1233,2.0846777
102311,3650,1758,266.45587
102313,3650,1864,219.93091
102315,3650,3171,232.85284
102317,3650,4381,179.39691
102319,3650,6734,616.67004
102321,3650,6780,596.6083
102323,3650,6798,476.76038
102325,3650,6820,610.166
102327,3651,788,151.4561
102329,3651,1117,292.56427
102331,3651,1354,337.1524
102333,3651,2602,129.88754
102335,3651,3868,21.374174
102337,3651,7786,625.992
102339,3651,7848,645.95496
102341,3651,7854,619.98975
102343,3651,7861,715.85535
102345,3652,3,339.0901
102347,3652,497,7.288086
102349,3652,2271,193.09799
102351,3652,3136,122.485016
102353,3652,4465,26.072197
102355,3652,4477,237.2138
102357,3652,5216,764.17395
102359,3652,5225,649.326
102361,3652,5289,570.3883
102363,3652,5291,507.61835
102365,3653,57,238.96289
102367,3653,92,243.75049
102369,3653,609,9.548737
102371,3653,1012,40.30729
102373,3653,2334,251.15234
102375,3653,3690,226.74048
102377,3653,7500,844.158
102379,3653,7518,929.22656
102381,3653,7553,886.3877
102383,3653,7585,802.9978
102385,3654,177,146.6748
102387,3654,551,363.02936
102389,3654,2397,200.5935
102391,3654,2697,0.45396423
102393,3654,3095,51.58412
102395,3654,3364,225.8476
102397,3654,7613,757.4435
102399,3654,7676,733.4583
102401,3654,7680,973.37915
102403,3654,7691,788.6603
102405,3655,2422,115.29768
102407,3655,3543,65.498474
102409,3655,4373,157.27058
102411,3655,4951,58.91774
102413,3655,7622,665.0521
102415,3655,7657,629.8096
102417,3655,7707,626.52454
102419,3656,1550,128.12192
102421,3656,2808,243.51953
102423,3656,3215,246.7214
102425,3656,4860,150.09114
102427,3656,5038,616.02936
102429,3656,5039,585.7287
102431,3656,5041,512.7908
102433,3656,5121,418.8283
102435,3657,129,308.36023
102437,3657,286,144.95148
102439,3657,315,14.448669
102441,3657,2394,329.30994
102443,3657,4617,167.77527
102445,3657,5631,637.47565
102447,3657,5698,621.5171
102449,3657,5703,734.5426
102451,3657,5706,760.4125
102453,3658,131,310.06836
102455,3658,1865,129.10355
102457,3658,2142,348.21912
102459,3658,2765,123.52496
102461,3658,7479,596.2229
102463,3658,7504,745.74347
102465,3658,7511,746.1741
102467,3658,7559,685.02875
102469,3659,124,21.31012
102471,3659,988,132.99744
102473,3659,1147,266.87366
102475,3659,2404,138.79303
102477,3659,3111,263.7411
102479,3659,7709,633.28955
102481,3659,7743,529.13336
102483,3659,7776,694.2613
102485,3659,7787,570.2283
102487,3660,33,442.6455
102489,3660,347,171.60678
102491,3660,851,432.60803
102493,3660,1016,41.28717
102495,3660,2559,133.58505
102497,3660,7521,823.12823
102499,3660,7537,829.21545
102501,3660,7579,686.0641
102503,3660,7590,831.27795
102505,3661,1054,163.40979
102507,3661,1167,302.18857
102509,3661,1199,308.81897
102511,3661,1699,203.73276
102513,3661,5910,724.6882
102515,3661,5943,743.6196
102517,3661,5983,776.02466
102519,3661,5988,618.75037
102521,3662,357,35.95005
102523,3662,382,311.0453
102525,3662,447,1.1592407
102527,3662,1479,175.03125
102529,3662,2349,230.89233
102531,3662,4593,204.87665
102533,3662,6667,666.7719
102535,3662,6694,752.94586
102537,3662,6740,822.5647
102539,3662,6741,723.22217
102541,3663,958,353.5982
102543,3663,2794,203.95743
102545,3663,2895,27.451645
102547,3663,3084,285.66498
102549,3663,7197,1405.0651
102551,3663,7260,630.21216
102553,3663,7345,840.36914
102555,3664,412,137.4082
102557,3664,820,18.258263
102559,3664,1553,11.69338
102561,3664,1669,316.0069
102563,3664,3672,227.92435
102565,3664,3953,177.89514
102567,3664,5779,490.01776
102569,3664,5792,632.5625
102571,3664,5801,701.1544
102573,3664,5862,546.2406
102575,3665,241,199.69373
102577,3665,2641,255.1712
102579,3665,2816,161.33215
102581,3665,3202,282.35846
102583,3665,6969,666.25824
102585,3665,6979,752.87256
102587,3665,6991,671.08777
102589,3665,7043,662.99585
102591,3666,293,128.47482
102593,3666,698,294.4627
102595,3666,2385,260.26733
102597,3666,3718,185.72034
102599,3666,5963,485.08386
102601,3666,5989,559.25433
102603,3666,6008,616.1566
102605,3666,6047,624.94305
102607,3667,80,384.96295
102609,3667,544,177.75583
102611,3667,726,141.96735
102613,3667,1068,234.84668
102615,3667,1450,0.46032238
102617,3667,3246,91.35167
102619,3667,3822,19.391998
102621,3667,5353,814.135
102623,3667,5366,720.23425
102625,3667,5420,819.8977
102627,3667,5431,735.41205
102629,3668,2925,252.00232
102631,3668,2960,25.55503
102633,3668,3387,224.67615
102635,3668,3808,257.01593
102637,3668,3864,144.604
102639,3668,3994,11.9775505
102641,3668,4029,1.0960469
102643,3668,6653,577.52
102645,3668,6661,547.81287
102647,3668,6699,547.1545
102649,3668,6731,519.5646
102651,3669,812,8.510296
102653,3669,1112,143.82578
102655,3669,1190,177.08142
102657,3669,1797,209.28891
102659,3669,3917,244.17981
102661,3669,4085,1.4675522
102663,3669,7170,751.8447
102665,3669,7205,594.379
102667,3669,7230,595.3799
102669,3669,7247,596.80365
102671,3670,666,276.5548
102673,3670,1116,248.45032
102675,3670,2201,264.37842
102677,3670,3973,2.7779922
102679,3670,4216,230.32877
102681,3670,6091,828.0225
102683,3670,6143,540.5017
102685,3670,6159,574.84924
102687,3670,6160,713.98706
102689,3671,157,99.47168
102691,3671,1719,299.27054
102693,3671,2847,275.91632
102695,3671,4915,97.37973
102697,3671,6436,488.08777
102699,3671,6461,676.59045
102701,3671,6505,590.0094
102703,3671,6519,592.2501
102705,3672,820,332.21448
102707,3672,2644,30.352905
102709,3672,3664,227.92426
102711,3672,4472,200.79514
102713,3672,4767,141.06479
102715,3672,5779,474.94336
102717,3672,5792,554.199
102719,3672,5820,467.67566
102721,3672,5862,482.29175
102723,3673,680,275.23083
102725,3673,1624,218.69421
102727,3673,2500,244.68353
102729,3673,2923,6.4118204
102731,3673,2943,199.89609
102733,3673,6180,595.8467
102735,3673,6198,630.49286
102737,3673,6248,683.09326
102739,3673,6253,628.78174
102741,3674,183,353.3794
102743,3674,804,147.2609
102745,3674,1638,493.58948
102747,3674,6508,26.302055
102749,3674,6564,1247.2877
102751,3674,6589,502.0118
102753,3675,2665,260.18658
102755,3675,2853,3.4684963
102757,3675,2856,262.20776
102759,3675,4394,178.68265
102761,3675,4836,125.86557
102763,3675,7253,628.5132
102765,3675,7275,602.9807
102767,3675,7278,689.06665
102769,3675,7338,595.1727
102771,3676,400,141.1376
102773,3676,3743,258.45584
102775,3676,4066,227.15024
102777,3676,4374,1.9719315
102779,3676,4797,173.26642
102781,3676,5795,470.03296
